class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75
Q,0.577573538,0.305215061,-0.639261484,0.604046285,0.258049965,-0.638724566,0.621239603,0.255578995,-0.638569474,0.636856079,0.254528701,-0.638475358,0.564377725,0.267960012,-0.604660749,0.554584801,0.271184146,-0.604826331,0.545390725,0.274127692,-0.604826152,0.674429357,0.27942884,-0.531836212,0.555108488,0.291485012,-0.385214686,0.614939213,0.352801621,-0.590646625,0.571666241,0.352846324,-0.548163891,0.763529658,0.551147759,-0.587240696,0.573868513,0.447272182,-0.125512183,0.663644433,0.826764464,-0.535540342,0.445138842,0.399763286,0.034374319,0.551917791,0.975650132,-0.399621248,0.397440046,0.289116919,0.057292856,0.538666427,1.062437534,-0.423555791,0.361925721,0.304073602,0.046685424,0.518794358,1.037574291,-0.45300898,0.388458431,0.317276061,0.024680294,0.517591953,1.012783766,-0.405535758,0.403890699,0.326795876,0.040778898,0.716319919,1.003478289,-0.151058838,0.597553432,0.937756598,0.151444644,0.597569704,1.042649627,-0.262723297,0.482740164,0.946783066,0.019783245,0.563154936,1.303391933,0.036672924,0.485628217,1.239786863,0.223314092,0.579294086,1.356074572,0.064848758,0.515010536,1.297266245,0.240348861,0.491042316,1.392457366,0.021889536,0.386020899,1.346872211,0.197402611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379283398,0.252405763,-5.91E-08,0.391804844,0.282672137,-0.017295217,0.387589633,0.326172709,-0.023017334,0.381560862,0.361859173,-0.024416627,0.381006211,0.387977988,-0.025254555,0.351960778,0.299246728,-0.025512965,0.333308488,0.331528962,-0.033742178,0.320070595,0.354029268,-0.037112847,0.308187395,0.3714782,-0.039429072,0.337859154,0.295892924,-0.019155439,0.338254511,0.348868489,-0.029080819,0.3562195,0.352399349,-0.029000359,0.364768714,0.341463655,-0.026823927,0.332190633,0.29635793,-0.013310553,0.335772395,0.345152646,-0.024295883,0.352446496,0.346272379,-0.021649564,0.360262543,0.334512293,-0.01682068,0.331224352,0.300021887,-0.00832386,0.335535645,0.339923531,-0.017091284,0.347333133,0.341712654,-0.015954787,0.354223251,0.330513448,-0.01279038
Q,0.583091855,0.306307524,-0.604851723,0.611194074,0.257290006,-0.602364302,0.627867937,0.255208075,-0.602413237,0.642391801,0.254813433,-0.602444947,0.568368435,0.266668797,-0.572543204,0.557238877,0.269436181,-0.572738349,0.54717803,0.272017956,-0.572899342,0.681035697,0.283078372,-0.487794489,0.552116036,0.293035805,-0.359824866,0.618490934,0.356394231,-0.551487386,0.573323369,0.358724952,-0.514824986,0.766796887,0.542525709,-0.540100992,0.560365498,0.449772179,-0.064211883,0.687011659,0.812670648,-0.51935482,0.449781954,0.408653527,0.281280726,0.563402653,0.962556422,-0.479573399,0.400211394,0.300798714,0.487665713,0.552722454,1.058335781,-0.519841552,0.363095492,0.304229796,0.499604315,0.535625994,1.026140213,-0.551591218,0.379926145,0.318234265,0.465335369,0.536380708,0.998576105,-0.489004076,0.405982494,0.344617248,0.469605267,0.711557388,0.993645847,-0.160291821,0.58387202,0.938835084,0.161095873,0.614313781,1.180466771,-0.13717249,0.502021551,1.081784606,0.037399124,0.606067836,1.458734632,0.192740843,0.530399859,1.423904538,0.312404305,0.623987377,1.505309343,0.218081921,0.559018672,1.480973959,0.330815732,0.544337094,1.566979289,0.11228472,0.455486834,1.544509888,0.206848472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37852326,0.24021697,-9.24E-08,0.391700983,0.269814193,-0.019539682,0.385712802,0.316275746,-0.025690172,0.377367586,0.354480058,-0.026945615,0.375748873,0.381673038,-0.027471704,0.346926451,0.291993141,-0.028666753,0.327768981,0.328749806,-0.036715589,0.31554684,0.349437445,-0.039175197,0.303084701,0.364725679,-0.040779989,0.333702862,0.288163543,-0.020705715,0.334236413,0.341638267,-0.030908067,0.353977561,0.347610116,-0.029855859,0.362631023,0.337943941,-0.027126046,0.329521269,0.288287491,-0.013420021,0.33291322,0.337050438,-0.025295312,0.351078063,0.339549363,-0.022676507,0.358533233,0.32865271,-0.017856104,0.329658568,0.29154402,-0.007066175,0.335002482,0.330145329,-0.016487112,0.347861797,0.332568318,-0.015761251,0.354004085,0.321856707,-0.012905674
Q,0.582364976,0.311927795,-0.68254143,0.611985087,0.258988082,-0.687604487,0.630069077,0.25639081,-0.687441587,0.644871891,0.256389201,-0.687301219,0.567043364,0.269310534,-0.649621308,0.555750966,0.272333682,-0.649748981,0.545760691,0.275107026,-0.649610996,0.685655832,0.288623929,-0.593081415,0.551743031,0.297865272,-0.428426564,0.622782886,0.36470902,-0.635372639,0.573856711,0.366558909,-0.587250054,0.766430616,0.549083412,-0.629996955,0.573805809,0.451707721,-0.139899969,0.686553597,0.813751757,-0.547813058,0.479476839,0.423515856,0.04872464,0.566863418,0.950161278,-0.406664193,0.403646231,0.296950459,-0.002780814,0.546068907,1.018841267,-0.430725187,0.361061454,0.294046283,-0.023229128,0.525284529,0.986267745,-0.462830782,0.378963441,0.314465821,-0.057711028,0.527814746,0.962149024,-0.41213721,0.400289625,0.327875257,-0.025949022,0.716246307,0.989759743,-0.151707932,0.597456872,0.900297105,0.152380824,0.60013634,1.033156753,-0.146667615,0.497343242,0.90468663,0.119779564,0.549421012,1.225559831,0.17607373,0.467039973,1.139745593,0.374117494,0.558003843,1.276579499,0.205174893,0.491930306,1.198015332,0.394682735,0.470800161,1.282408476,0.173797369,0.359674662,1.21607101,0.370797276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382533818,0.240692943,-9.36E-08,0.392547041,0.271822184,-0.019899052,0.386292577,0.316458017,-0.02700378,0.378685534,0.354864836,-0.029433437,0.377690524,0.383389413,-0.031055721,0.348184973,0.294178873,-0.027917758,0.330603212,0.331361026,-0.03715774,0.317459852,0.352409244,-0.041735854,0.3051759,0.367785066,-0.044691648,0.335129231,0.290094018,-0.01981253,0.333438247,0.341730237,-0.03016559,0.350887626,0.352962017,-0.030546099,0.361403704,0.347885549,-0.02896131,0.330992281,0.290585041,-0.012485277,0.331600219,0.337968677,-0.024073338,0.348644048,0.345237434,-0.022835135,0.359523475,0.337229371,-0.018985515,0.331492841,0.294007093,-0.00620898,0.334021628,0.332054168,-0.015439285,0.345559955,0.338723719,-0.015497682,0.354024827,0.331123054,-0.013125872
Q,0.577180386,0.314572155,-0.596167982,0.604426801,0.264895082,-0.601740897,0.621781766,0.26243031,-0.6017676,0.637684524,0.26141721,-0.601809323,0.564968228,0.274359018,-0.560824931,0.554704964,0.277269363,-0.561000586,0.545185983,0.28001684,-0.561156392,0.677334011,0.287495792,-0.512221456,0.554365337,0.29748553,-0.331348538,0.61342448,0.363922,-0.551220119,0.570770144,0.364816397,-0.499162376,0.76951611,0.553327024,-0.55678767,0.57279259,0.457546175,-0.029430021,0.69133395,0.835264266,-0.541000545,0.461422026,0.40914458,0.325335115,0.568329871,0.943862498,-0.482331991,0.402091593,0.300778806,0.508483291,0.543722093,1.015212774,-0.520287335,0.365115792,0.304805338,0.518883824,0.530619264,0.974986792,-0.54483062,0.387632221,0.317215085,0.483985722,0.534379601,0.952001154,-0.487399638,0.417016596,0.340278268,0.488949716,0.715449691,1.006334662,-0.172056064,0.588601828,0.947605252,0.172911301,0.61609447,1.171330929,-0.152439684,0.50273937,1.088290334,0.123115912,0.596556544,1.458771467,0.180105001,0.51938498,1.433141708,0.431162506,0.612674475,1.509117007,0.207166821,0.549289942,1.495192051,0.452392638,0.531447053,1.567197084,0.104069754,0.430057585,1.550667524,0.333508402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380764335,0.239037454,3.30E-08,0.393684596,0.26981473,-0.01916861,0.387559414,0.315494478,-0.025496073,0.379519194,0.353516638,-0.027448315,0.379362971,0.382230908,-0.028081711,0.352949798,0.290540904,-0.024856485,0.340925366,0.330153346,-0.032291487,0.330537975,0.353370965,-0.035606667,0.320094109,0.372430325,-0.038226303,0.33861354,0.287912309,-0.017674075,0.330227911,0.336318225,-0.025332691,0.329635948,0.358765274,-0.026623836,0.326445341,0.372286797,-0.027303338,0.332661062,0.287890196,-0.011313092,0.330024004,0.338333815,-0.021637352,0.343397796,0.349798441,-0.020714682,0.352776974,0.348554909,-0.017607305,0.332394928,0.290764958,-0.006161368,0.333351046,0.331114382,-0.014997487,0.343155354,0.342324734,-0.015676498,0.351235092,0.342207044,-0.014449004
Q,0.574956477,0.312719047,-0.575709343,0.603039026,0.262682736,-0.579682946,0.620740712,0.259740293,-0.57975626,0.636384428,0.258432925,-0.579843283,0.562385499,0.272411644,-0.541680694,0.552304208,0.274938226,-0.541882336,0.542951345,0.277272284,-0.542064548,0.675710082,0.284497947,-0.48879528,0.55234772,0.296792299,-0.324138105,0.612068057,0.361880183,-0.531267107,0.568611562,0.363198698,-0.483871877,0.769514084,0.541909933,-0.559193432,0.567129135,0.457123071,-0.017978461,0.684746742,0.819071651,-0.545560479,0.465887487,0.402832299,0.370881408,0.570331693,0.963404536,-0.484067589,0.400007635,0.28881216,0.641987741,0.560408294,1.056259155,-0.523438692,0.362721235,0.293834805,0.662481189,0.542383552,1.023466468,-0.560585201,0.388361007,0.312321067,0.633126557,0.544298232,0.997612596,-0.494688094,0.402927697,0.324672699,0.626394093,0.720081389,1.006751895,-0.172103226,0.601902068,0.953206599,0.172878727,0.622482002,1.18202734,-0.168452978,0.512403429,1.085260868,0.076270051,0.61355108,1.46922946,0.1353205,0.542445242,1.431286693,0.349456578,0.634883702,1.521818638,0.159726501,0.573085845,1.49151063,0.36731708,0.542575121,1.568690062,0.062947415,0.459058225,1.550959349,0.257816762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378461927,0.233214915,-1.12E-07,0.393327773,0.262916088,-0.02128304,0.387219727,0.310479909,-0.027838249,0.377786607,0.349720031,-0.028521521,0.378794372,0.377194107,-0.028002169,0.352003902,0.283980668,-0.03286178,0.343544096,0.332045764,-0.042298291,0.338486373,0.35874787,-0.045250069,0.330946058,0.380415946,-0.046843484,0.336576164,0.280751258,-0.023593662,0.332626641,0.339519441,-0.035036236,0.35076189,0.338644415,-0.033425454,0.357911587,0.326745242,-0.02938883,0.330367088,0.282305092,-0.014818706,0.329871088,0.33648327,-0.027410468,0.347230196,0.335780114,-0.024493655,0.353902251,0.324080288,-0.018594842,0.329446346,0.287666053,-0.006966508,0.329250753,0.329644352,-0.015618312,0.341554523,0.332910389,-0.014400463,0.347673178,0.323621601,-0.011240052
Q,0.538645446,0.317049026,-0.48201099,0.55826056,0.281624258,-0.503177881,0.56874001,0.282750964,-0.503164172,0.579393208,0.283494473,-0.503306091,0.539272904,0.277434707,-0.461394131,0.535277247,0.275799811,-0.461493582,0.531464696,0.274137378,-0.461611837,0.648232818,0.304354966,-0.531545937,0.582667887,0.29158628,-0.341067821,0.56326139,0.360185206,-0.485634506,0.542328537,0.36064598,-0.42955637,0.769698799,0.550275207,-0.549342811,0.575762391,0.448097587,-0.202341348,0.700400949,0.839249074,-0.542973161,0.46904701,0.464482963,0.005819135,0.608405352,1.036925554,-0.537605405,0.390829921,0.367547482,0.084217787,0.60273385,1.108782411,-0.596837938,0.365499616,0.339592248,0.067210972,0.57141155,1.078747153,-0.639535546,0.368995786,0.336418837,0.034979556,0.569580317,1.046815157,-0.556845188,0.385172993,0.359465271,0.064808816,0.654074192,0.934847295,-0.109675333,0.556667984,0.828936636,0.110353693,0.535950959,0.992347896,0.089087903,0.411641538,0.812182307,0.297837406,0.506364584,1.099080324,0.532071769,0.368574709,1.007674932,0.643162787,0.512708783,1.130342007,0.574894905,0.39239043,1.062451601,0.676415682,0.440435946,1.13678062,0.551298499,0.247818425,1.060111165,0.645713806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q,0.604668319,0.3114205,-0.446537793,0.631263375,0.259918749,-0.439379871,0.648422241,0.25523752,-0.439356476,0.661926031,0.253028512,-0.439245135,0.585407078,0.275191367,-0.408019602,0.573974013,0.280411541,-0.408021212,0.56431216,0.285640538,-0.407804012,0.700080454,0.284406722,-0.346633762,0.567653656,0.310191572,-0.209131762,0.640671909,0.358250678,-0.405684471,0.592507184,0.365261346,-0.364972174,0.772759259,0.543893278,-0.434329838,0.581417263,0.471523285,0.02506851,0.72020483,0.799574196,-0.433710903,0.487836301,0.448284686,0.204263642,0.585832655,0.945519984,-0.381329894,0.392349422,0.280586243,0.141673863,0.558871746,1.02026999,-0.418137312,0.344179332,0.267969966,0.109939873,0.54279542,0.992661893,-0.450135291,0.367525339,0.291181922,0.07935784,0.546919286,0.967636824,-0.38916871,0.390238255,0.308952034,0.117029868,0.699360728,0.990017176,-0.137405708,0.587666869,0.924870074,0.13840346,0.613710999,0.994767308,-0.104831457,0.48438558,0.93654424,0.315824747,0.551690996,1.187066436,0.006702574,0.435769022,1.101759791,0.458768547,0.554861844,1.252752662,0.016736962,0.455740124,1.171094179,0.468573868,0.470227778,1.209858298,-0.010971236,0.321998715,1.111901999,0.467372179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361864001,0.233566582,-1.62E-07,0.366252154,0.270554483,-0.014485627,0.35800761,0.314501256,-0.019037202,0.351905286,0.351053298,-0.020759176,0.354164183,0.376876771,-0.021379337,0.319860667,0.290703893,-0.013137543,0.31278494,0.335780025,-0.018268254,0.309612095,0.361976951,-0.021304445,0.305938303,0.382969171,-0.023703955,0.308257341,0.285813332,-0.007664364,0.305302858,0.336488366,-0.016149988,0.321118355,0.345349342,-0.01791014,0.331847876,0.342252612,-0.017268462,0.304468006,0.285269648,-0.003017031,0.302580237,0.332948476,-0.012768347,0.317815155,0.338211119,-0.012570039,0.328047156,0.332521588,-0.009618532,0.305537879,0.288232654,0.000807169,0.302845001,0.325029612,-0.006252375,0.312881827,0.331106067,-0.005993166,0.321271092,0.32601285,-0.003890464
Q,0.595778465,0.314476967,-0.767712891,0.6229738,0.259283066,-0.766375542,0.640111566,0.255742788,-0.766325057,0.654085338,0.254481196,-0.766306758,0.576770127,0.275823772,-0.734962583,0.565755486,0.280786633,-0.735081613,0.557292461,0.284475148,-0.735029578,0.694388092,0.284577191,-0.653139353,0.562785089,0.302889705,-0.51813525,0.634391129,0.360938668,-0.715225399,0.586560369,0.368351638,-0.675674498,0.767687678,0.541339278,-0.672724783,0.583088398,0.454757869,-0.232471302,0.707021892,0.809821784,-0.610507131,0.47530216,0.424344957,0.059032369,0.590635538,0.962748408,-0.538151145,0.393010914,0.282173842,0.151570559,0.568725109,1.055055261,-0.580414474,0.343552142,0.27925092,0.141275913,0.544073641,1.028563857,-0.619321346,0.372821003,0.305777967,0.096591614,0.550868571,0.975078642,-0.549752116,0.397112846,0.318919778,0.127066523,0.713704109,0.971583903,-0.1393518,0.594850421,0.894574165,0.140060082,0.59540844,1.042370796,0.060002852,0.466573954,0.922307134,0.304238349,0.550403833,1.217686057,0.466741145,0.42885083,1.135235906,0.658437312,0.558038414,1.2670995,0.503417432,0.450165272,1.189012766,0.689753652,0.474675745,1.260375977,0.460150182,0.325936973,1.200856924,0.656066418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364003032,0.229350954,-1.67E-07,0.371976107,0.265269518,-0.016994385,0.362442285,0.312488288,-0.021064712,0.354068369,0.349382997,-0.021250485,0.35528332,0.374302566,-0.020202911,0.32184276,0.286823869,-0.0180813,0.314545363,0.336185902,-0.021821765,0.3114582,0.362082094,-0.023167364,0.306293041,0.383201271,-0.024733512,0.31001997,0.282504737,-0.010722269,0.30671078,0.335743338,-0.01862953,0.322610736,0.344276607,-0.019649995,0.332749784,0.340697706,-0.01853252,0.306777894,0.282814741,-0.003978963,0.304697007,0.331641048,-0.013174789,0.319815636,0.337409616,-0.013188435,0.328957647,0.331779391,-0.0105148,0.307973862,0.286857039,0.001787639,0.30573377,0.323790997,-0.005184301,0.316205323,0.331181049,-0.005812363,0.323781848,0.326544881,-0.004525484
Q,0.602074087,0.303808987,-0.613149226,0.629246354,0.254907429,-0.605699837,0.64523679,0.253495991,-0.605722666,0.658181965,0.253670692,-0.60571599,0.584425926,0.265283823,-0.57584393,0.572808862,0.269447684,-0.57602042,0.562460542,0.273561597,-0.57607466,0.696630299,0.285792232,-0.483332545,0.565002382,0.295824885,-0.354903936,0.637674868,0.356738091,-0.557927966,0.588769615,0.359418094,-0.520726979,0.772318423,0.543606043,-0.538406312,0.574390233,0.457101226,-0.07019645,0.710025251,0.806217909,-0.521226823,0.470486253,0.365179658,0.224994615,0.583574474,0.953390777,-0.492370546,0.383371919,0.27142334,0.329779267,0.557387471,1.030136347,-0.532026768,0.34010151,0.276857078,0.334350377,0.534981012,0.993201077,-0.556267977,0.365926474,0.296525359,0.287117004,0.540239871,0.963270128,-0.497552305,0.384598434,0.309781373,0.306295574,0.712423682,0.983537316,-0.157712445,0.586931527,0.901688695,0.158300757,0.623598695,1.142512202,-0.207012504,0.5056777,1.030089378,0.025268603,0.59572053,1.43451798,0.033228919,0.501798153,1.354552746,0.300187349,0.607187629,1.488178253,0.052337296,0.528881967,1.423971653,0.319668591,0.541965246,1.540892482,-0.026923809,0.397894591,1.448770285,0.225102469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364399761,0.229356974,-1.03E-07,0.372302026,0.267515153,-0.015513741,0.363339454,0.311751634,-0.01918301,0.354619294,0.347425818,-0.019335771,0.354848593,0.373779327,-0.018290598,0.322930813,0.287549287,-0.016679747,0.315990388,0.336106151,-0.019661792,0.313188612,0.360554039,-0.020496052,0.309155405,0.381589681,-0.021423722,0.310606271,0.281431556,-0.009652026,0.306108952,0.332642585,-0.015220192,0.315508276,0.350056499,-0.016018024,0.321164429,0.35866785,-0.015673839,0.307147443,0.279166639,-0.003127993,0.304167271,0.327165157,-0.011221195,0.31702441,0.3367109,-0.011195666,0.32556203,0.335313141,-0.008633913,0.308760494,0.2812379,0.002598571,0.306467324,0.318731219,-0.003812304,0.315350026,0.329040825,-0.004038253,0.322223872,0.32791993,-0.002437741
